null,angiotensin-converting enzyme 2 precursor [Homo sapiens],ACE2 [Homo sapiens],Chain B Angiotensin-converting enzyme 2 [Homo sapiens],angiotensin-converting enzyme 2 [Gorilla gorilla gorilla],angiotensin-converting enzyme 2 isoform X1 [Pan troglodytes],angiotensin-converting enzyme 2 isoform X1 [Pan paniscus],angiotensin-converting enzyme 2 isoform X1 [Pongo abelii],angiotensin-converting enzyme 2 precursor [Pongo abelii],angiotensin-converting enzyme 2 [Hylobates moloch],angiotensin-converting enzyme 2 [Nomascus leucogenys],angiotensin-converting enzyme 2 [Piliocolobus tephrosceles],angiotensin-converting enzyme 2 isoform X2 [Homo sapiens],angiotensin-converting enzyme 2 isoform X1 [Homo sapiens],angiotensin-converting enzyme 2 [Rhinopithecus roxellana],angiotensin-converting enzyme 2 [Theropithecus gelada],angiotensin-converting enzyme 2 [Papio anubis],angiotensin-converting enzyme 2 [Macaca nemestrina],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],Angiotensin-converting enzyme 2 [Macaca mulatta],Angiotensin-converting enzyme 2 [Macaca fascicularis],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin-converting enzyme 2 precursor [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Chlorocebus aethiops],angiotensin-converting enzyme 2 [Sapajus apella],angiotensin-converting enzyme 2 [Aotus nancymaae],angiotensin-converting enzyme 2 [Ictidomys tridecemlineatus],angiotensin-converting enzyme 2 isoform X1 [Urocitellus parryii],angiotensin-converting enzyme 2 [Fukomys damarensis],angiotensin-converting enzyme 2 [Marmota flaviventris],angiotensin-converting enzyme 2 [Heterocephalus glaber],angiotensin I converting enzyme 2 [Oryctolagus cuniculus],Angiotensin-converting enzyme 2 [Heterocephalus glaber],angiotensin-converting enzyme 2 [Equus caballus],RecName: Full=Angiotensin-converting enzyme 2; AltName: Full=ACE-related carboxypeptidase; Contains: RecName: Full=Processed angiotensin-converting enzyme 2; Flags: Precursor [Paguma larvata],angiotensin-converting enzyme 2 [Puma concolor],angiotensin-converting enzyme 2 isoform X1 [Acinonyx jubatus],angiotensin-converting enzyme 2 precursor [Felis catus],angiotensin-converting enzyme 2 [Microtus ochrogaster],angiotensin-converting enzyme 2 [Ursus arctos horribilis],angiotensin i converting enzyme 2 [Lynx pardinus],angiotensin-converting enzyme 2 precursor [Chinchilla lanigera],angiotensin I converting enzyme 2 partial [Oryctolagus cuniculus],angiotensin-converting enzyme 2 [Camelus ferus],angiotensin-converting enzyme 2 [Octodon degus],angiotensin-converting enzyme 2 [Vicugna pacos],angiotensin-converting enzyme 2 [Carlito syrichta],angiotensin-converting enzyme 2 [Balaenoptera acutorostrata scammoni],angiotensin-converting enzyme 2 isoform X1 [Felis catus],angiotensin-converting enzyme 2 [Lynx canadensis],angiotensin-converting enzyme 2 isoform X2 [Urocitellus parryii],angiotensin-converting enzyme 2 [Mesocricetus auratus],angiotensin-converting enzyme 2 [Cricetulus griseus],angiotensin-converting enzyme 2 [Cricetulus griseus],angiotensin-converting enzyme 2 [Physeter catodon],ACE2 enzyme partial [Crocuta crocuta],angiotensin-converting enzyme 2 isoform X1 [Myotis lucifugus],angiotensin-converting enzyme 2 isoform X1 [Sus scrofa],angiotensin-converting enzyme 2 [Microcebus murinus],angiotensin-converting enzyme 2 [Mus pahari],angiotensin-converting enzyme 2 [Suricata suricatta],angiotensin-converting enzyme 2 [Monodon monoceros],angiotensin-converting enzyme 2 [Trichechus manatus latirostris],angiotensin-converting enzyme 2 [Lagenorhynchus obliquidens],angiotensin-converting enzyme 2 [Pteropus alecto],angiotensin-converting enzyme 2 [Mustela erminea],angiotensin-converting enzyme 2 isoform X2 [Myotis lucifugus],angiotensin-converting enzyme 2 [Globicephala melas],angiotensin-converting enzyme 2 [Orcinus orca],angiotensin-converting enzyme 2 isoform X1 [Enhydra lutris kenyoni],angiotensin-converting enzyme 2 [Peromyscus leucopus],angiotensin converting enzyme 2 [Rhinolophus pearsonii],angiotensin I converting enzyme 2 [Procyon lotor],angiotensin-converting enzyme 2 [Delphinapterus leucas],angiotensin-converting enzyme 2 precursor [Capra hircus],angiotensin-converting enzyme 2 [Tursiops truncatus],angiotensin-converting enzyme 2 [Ovis aries],angiotensin-converting enzyme 2 [Eumetopias jubatus],angiotensin-converting enzyme 2 isoform X2 [Enhydra lutris kenyoni],angiotensin-converting enzyme 2 isoform X1 [Canis lupus familiaris],angiotensin-converting enzyme 2 [Zalophus californianus],angiotensin-converting enzyme 2 precursor [Sus scrofa],angiotensin-converting enzyme 2 precursor [Mustela putorius furo],angiotensin-converting enzyme 2 [Mus caroli],angiotensin-converting enzyme 2 precursor [Mus musculus],angiotensin-converting enzyme 2 isoform X2 [Bos taurus],angiotensin I converting enzyme 2 partial [Mesocricetus auratus],angiotensin-converting enzyme 2 isoform X1 [Phocoena sinus],angiotensin-converting enzyme 2 [Neophocaena asiaeorientalis asiaeorientalis],angiotensin-converting enzyme 2 isoform X2 [Bos indicus x Bos taurus],angiotensin converting enzyme 2 [Nyctereutes procyonoides],angiotensin-converting enzyme 2 [Nannospalax galili],angiotensin-converting enzyme 2 isoform X1 [Canis lupus dingo],angiotensin-converting enzyme 2 precursor [Bos taurus],Angiotensin-converting enzyme 2 [Camelus dromedarius],angiotensin-converting enzyme 2 [Lontra canadensis],angiotensin-converting enzyme 2 [Otolemur garnettii],angiotensin-converting enzyme 2 [Callorhinus ursinus],angiotensin-converting enzyme 2 [Vulpes vulpes],angiotensin I converting enzyme 2 [Phodopus campbelli],angiotensin-converting enzyme 2 isoform X1 [Neomonachus schauinslandi],angiotensin-converting enzyme 2 precursor [Rattus norvegicus],angiotensin-converting enzyme 2 [Tupaia chinensis],angiotensin-converting enzyme 2 [Rhinolophus macrotis],angiotensin-converting enzyme 2 [Phoca vitulina],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin I converting enzyme 2 partial [Felis catus],angiotensin converting enzyme 2 [Rhinolophus landeri],angiotensin converting enzyme 2 [Rhinolophus alcyone],angiotensin-converting enzyme 2 [Grammomys surdaster],angiotensin-converting enzyme 2 [Syconycteris australis],angiotensin-converting enzyme 2 [Arvicanthis niloticus],angiotensin-converting enzyme 2 [Myotis tricolor],angiotensin-converting enzyme 2 [Mastomys coucha],angiotensin-converting enzyme 2 isoform X1 [Eptesicus fuscus],angiotensin-converting enzyme 2 [Pteropus vampyrus],angiotensin-converting enzyme 2 [Myotis keaysi],angiotensin-converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin-converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin I converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin-converting enzyme 2 [Myotis riparius],angiotensin-converting enzyme 2 [Loxodonta africana],angiotensin-converting enzyme 2 [Eptesicus brasiliensis],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin-converting enzyme 2 [Rhinolophus pusillus],angiotensin-converting enzyme 2 partial [Aeorestes cinereus],angiotensin converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin I converting enzyme 2 [Rhinolophus sinicus],angiotensin I converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 isoform X2 [Eptesicus fuscus],angiotensin I converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 [Kerivoula pellucida],angiotensin-converting enzyme 2 precursor [Canis lupus familiaris],anigotensin-converting enzyme-related carboxypeptidase [Mus musculus],angiotensin I converting enzyme 2 partial [Sus scrofa domesticus],angiotensin-converting enzyme 2 isoform X1 [Desmodus rotundus],angiotensin-converting enzyme 2 [Antrozous pallidus],angiotensin-converting enzyme 2 isoform X2 [Sus scrofa],angiotensin-converting enzyme 2 [Taphozous theobaldi],angiotensin-converting enzyme 2 [Pteropus lylei],angiotensin-converting enzyme 2 [Scotophilus dinganii],angiotensin-converting enzyme 2 isoform X2 [Acinonyx jubatus],angiotensin-converting enzyme 2 [Dobsonia viridis],angiotensin-converting enzyme 2 [Rattus rattus],angiotensin-converting enzyme 2 [Neoromicia nanus],angiotensin-converting enzyme 2 [Phyllostomus discolor],angiotensin-converting enzyme 2 isoform X1 [Bos indicus x Bos taurus],angiotensin-converting enzyme 2 isoform X1 [Bos taurus],angiotensin I converting enzyme 2 partial [Mus musculus],angiotensin-converting enzyme 2 [Scotophilus kuhlii],angiotensin-converting enzyme 2 [Taphozous melanopogon],angiotensin-converting enzyme 2 [Emballonura alecto],angiotensin-converting enzyme 2 [Rhynchonycteris naso],angiotensin-converting enzyme 2 [Artibeus lituratus],angiotensin-converting enzyme 2 [Chiroderma salvini],angiotensin-converting enzyme 2 [Artibeus phaeotis],angiotensin-converting enzyme 2 [Uroderma bilobatum],angiotensin-converting enzyme 2 [Artibeus jamaicensis],angiotensin-converting enzyme 2 [Artibeus glaucus watsoni],angiotensin-converting enzyme 2 [Balantiopteryx plicata],angiotensin I converting enzyme 2 partial [Cavia porcellus],angiotensin-converting enzyme 2 [Chiroderma villosum],angiotensin-converting enzyme 2 [Platyrrhinus helleri],angiotensin-converting enzyme 2 [Cynopterus sphinx],angiotensin-converting enzyme 2 [Carollia castanea],angiotensin-converting enzyme 2 [Platyrrhinus vittatus],angiotensin-converting enzyme 2 [Saccopteryx bilineata],angiotensin-converting enzyme 2 [Glossophaga soricina],angiotensin-converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 [Epomophorus wahlbergi],angiotensin-converting enzyme 2 [Coleura afra],angiotensin-converting enzyme 2 [Carollia perspicillata],angiotensin-converting enzyme 2 [Tylonycteris robustula],angiotensin I converting enzyme 2 [Pipistrellus abramus],angiotensin-converting enzyme 2 [Glossophaga commissarisi],angiotensin-converting enzyme 2 [Vampyrum spectrum]
angiotensin I converting enzyme 2 [Rousettus leschenaultii],89.69,89.69,89.01,89.69,89.57,89.57,89.81,89.81,89.81,89.69,89.57,89.74,89.74,89.94,89.94,89.81,89.69,89.69,89.69,89.57,89.57,89.32,89.57,89.44,89.44,89.44,89.69,89.44,89.44,89.32,89.44,89.32,89.44,89.32,89.19,89.19,89.44,89.32,89.19,88.82,89.69,89.44,88.97,88.85,88.57,88.35,87.70,88.94,87.70,91.30,88.82,89.69,89.94,89.81,87.95,90.19,89.81,88.45,89.02,90.19,87.33,89.69,87.70,90.56,89.71,89.81,89.22,88.20,88.07,87.95,90.06,88.94,87.07,89.69,84.85,87.95,88.57,90.06,86.09,89.94,95.53,90.06,88.32,89.81,89.94,88.70,86.96,89.94,89.57,89.94,89.69,89.69,89.69,89.30,88.70,89.94,89.30,89.19,90.06,86.96,86.96,89.32,88.15,90.43,90.19,89.19,89.81,88.07,89.81,89.19,88.07,89.07,87.20,89.30,89.44,87.20,88.82,87.08,86.34,89.69,89.19,89.69,89.02,89.44,89.57,87.20,93.44,87.33,88.37,87.84,88.42,94.53,87.87,89.94,90.31,90.31,89.44,87.38,86.96,88.24,89.57,89.32,88.09,99.63,89.32,99.63,88.45,100.00,87.62,89.69,86.73,89.33,87.33,88.24,89.87,87.38,93.32,87.00,90.19,93.56,84.84,87.50,86.25,89.15,89.28,85.64,86.76,87.00,86.51,85.89,84.03,84.41,84.16,84.41,84.53,84.16,86.01,87.69,84.28,84.03,92.57,84.03,83.66,84.78,84.65,96.04,92.82,84.65,84.03,84.78,86.21,84.53,84.53
angiotensin-converting enzyme 2 [Kerivoula pellucida],88.49,88.49,87.61,88.49,88.37,88.37,88.74,88.74,88.61,88.61,88.99,88.49,88.49,88.99,89.23,89.36,89.23,89.11,89.23,89.11,89.11,88.86,89.11,88.99,88.99,88.99,89.23,88.99,89.23,88.86,88.99,88.86,88.99,88.86,88.74,88.74,88.99,88.99,88.99,88.12,88.37,88.12,88.27,88.27,87.75,88.02,87.62,89.48,87.75,91.09,88.24,88.86,88.86,89.11,88.00,89.23,88.86,88.61,89.82,89.73,88.12,89.36,87.38,88.99,88.77,89.11,88.87,88.12,87.87,87.87,88.86,88.37,93.92,88.99,85.39,88.00,87.62,88.99,86.88,89.36,88.24,88.99,95.29,89.36,89.36,88.74,86.76,87.75,89.11,88.86,88.24,89.11,88.12,89.34,88.61,89.23,89.47,88.74,88.99,86.76,87.13,88.61,88.45,88.86,88.61,88.49,89.23,86.88,89.11,88.49,87.38,88.61,87.38,89.22,88.99,87.62,88.86,86.63,87.00,88.00,88.99,88.00,88.80,88.12,88.24,86.26,88.48,86.14,96.28,86.53,93.87,87.38,95.66,87.62,88.37,88.24,87.87,95.29,87.50,95.54,88.37,88.49,93.92,88.00,88.12,88.00,94.30,87.62,100.00,88.99,87.04,89.10,88.49,93.93,89.13,89.47,87.86,94.55,89.42,87.48,84.53,93.56,88.89,88.27,88.39,86.31,94.18,88.72,88.85,87.86,86.00,86.00,86.00,86.25,86.37,85.87,87.98,87.86,85.87,85.75,86.99,85.87,85.63,85.87,86.86,86.86,86.86,86.86,86.49,90.83,90.83,86.99,86.99
angiotensin-converting enzyme 2 precursor [Canis lupus familiaris],91.88,91.88,91.88,91.88,91.75,91.75,92.13,92.13,92.13,92.01,92.51,92.03,92.03,92.39,92.51,92.39,92.26,92.26,92.26,92.26,92.13,91.88,92.13,92.01,92.01,92.01,92.24,92.01,92.13,91.88,92.01,91.88,92.01,91.88,91.88,91.75,92.01,92.01,91.75,91.50,91.48,91.24,91.52,91.77,90.84,91.01,90.71,91.37,90.71,93.77,94.02,94.66,94.66,94.78,90.31,95.93,94.78,91.11,91.91,92.37,89.95,91.60,89.34,91.09,94.42,94.91,92.30,90.82,91.20,91.20,90.84,94.02,88.39,91.35,86.97,90.83,93.26,91.09,89.44,91.22,90.36,94.53,89.69,91.09,91.22,94.02,89.03,91.09,94.66,90.97,90.20,90.97,90.08,95.41,94.02,99.25,95.16,90.84,94.27,90.06,90.06,90.08,91.23,91.22,90.97,89.95,98.76,89.45,99.13,89.95,89.95,94.15,89.82,95.29,98.51,90.18,94.53,89.41,88.68,90.08,94.78,89.69,94.51,89.34,89.21,89.67,88.87,89.29,89.48,90.19,89.53,89.34,89.35,89.19,89.82,89.69,89.57,88.85,89.69,90.24,89.82,89.81,88.58,89.97,89.82,89.97,89.69,89.97,89.34,100.00,90.18,91.28,88.03,89.09,91.74,89.23,88.50,88.09,94.62,87.61,86.90,88.09,87.80,90.44,90.03,89.43,87.71,88.59,88.32,87.82,85.53,85.41,85.53,85.28,85.79,85.41,87.82,88.82,85.15,85.28,86.85,85.15,84.64,86.82,85.53,86.85,87.99,86.68,84.77,85.68,87.53,85.53,85.53
anigotensin-converting enzyme-related carboxypeptidase [Mus musculus],89.51,89.51,88.59,89.64,89.26,89.26,89.64,89.64,89.52,89.39,90.41,89.86,89.86,90.03,90.28,90.16,90.03,89.90,90.03,90.01,89.90,89.64,89.90,90.03,89.90,89.77,90.03,89.77,89.77,89.64,89.77,89.64,89.77,89.64,89.64,89.51,89.64,89.77,89.51,90.03,90.03,90.13,92.47,92.73,91.20,91.95,90.93,91.43,90.93,91.07,89.52,90.04,90.04,90.17,94.05,90.04,90.17,91.33,91.58,90.04,91.20,89.26,88.75,89.51,89.81,90.17,92.62,94.95,94.44,94.44,89.26,89.52,85.66,89.38,86.49,98.06,89.90,89.15,89.77,89.53,88.36,90.30,86.93,89.41,89.53,89.52,93.65,87.84,90.04,89.28,89.65,89.28,89.39,90.43,89.52,90.17,90.43,89.12,90.30,98.72,100.00,89.78,94.95,89.53,89.28,89.78,90.17,93.14,90.04,89.65,87.97,89.78,90.52,90.04,90.04,93.27,89.65,94.17,87.06,88.36,90.17,88.36,90.16,88.62,88.49,95.73,86.34,95.34,86.86,96.76,87.69,87.45,86.98,88.36,88.87,88.87,88.23,86.60,89.52,88.27,88.75,89.65,86.84,87.06,88.36,87.19,87.84,87.06,87.24,89.91,100.00,89.77,86.69,87.11,89.86,86.60,86.73,86.60,90.46,85.68,91.35,85.95,86.45,90.14,90.14,98.85,86.34,85.57,86.47,85.82,84.02,84.00,83.89,84.15,84.41,83.76,85.42,88.62,83.87,83.76,85.03,83.38,83.38,84.79,84.41,83.76,86.29,84.79,83.51,83.38,85.64,84.28,84.02
angiotensin I converting enzyme 2 partial [Sus scrofa domesticus],91.48,91.48,91.09,91.35,91.34,91.34,91.61,91.48,91.48,91.61,91.35,91.83,91.83,91.61,91.61,91.48,91.35,91.35,91.35,91.46,91.23,90.97,91.23,91.10,91.23,91.10,91.35,91.10,91.10,90.97,91.10,90.97,91.10,90.97,90.97,90.84,91.10,90.97,90.84,90.84,90.72,90.58,91.00,91.00,89.82,90.36,90.59,91.61,90.59,93.94,91.59,92.63,92.63,92.88,90.34,92.37,92.76,90.56,91.97,95.23,89.94,94.97,88.53,94.84,92.52,92.76,91.70,90.59,90.59,90.59,94.58,91.85,88.73,99.11,87.17,90.59,90.69,94.45,89.68,94.71,90.32,91.98,89.94,94.58,94.71,90.94,88.79,89.03,91.46,94.32,93.94,94.58,93.68,91.59,90.82,91.59,91.72,98.73,91.73,89.43,89.82,93.81,90.44,94.71,94.45,93.68,91.59,89.82,91.46,93.68,92.90,91.09,89.30,91.59,91.33,89.18,91.07,89.18,88.40,88.90,91.46,89.29,92.34,89.42,88.90,89.30,88.82,88.92,90.10,90.31,89.39,89.42,89.97,88.90,89.55,89.42,88.90,89.59,90.71,90.36,89.16,89.16,88.43,89.69,89.16,89.69,89.68,89.69,89.33,91.33,89.77,100.00,88.52,88.56,99.22,88.69,88.83,88.05,92.28,87.93,86.63,87.92,87.66,93.81,93.94,88.79,87.79,87.92,88.19,87.29,84.98,84.98,85.11,85.24,85.62,84.98,86.78,88.53,84.85,84.96,88.05,85.11,84.85,86.50,85.49,86.76,88.06,85.60,84.34,85.22,86.71,85.49,85.37
angiotensin-converting enzyme 2 isoform X1 [Desmodus rotundus],88.10,88.10,87.22,88.10,88.23,88.23,88.35,88.35,88.35,88.35,88.85,88.08,87.98,88.72,88.85,88.72,88.60,88.60,88.60,88.48,88.48,88.23,88.72,88.60,88.35,88.35,88.60,88.60,88.35,88.23,88.48,88.48,88.35,88.23,88.10,88.10,88.35,88.35,88.23,88.10,88.23,87.98,87.61,87.86,86.86,87.11,86.96,88.23,87.08,90.56,87.70,88.20,88.20,88.57,86.37,88.45,88.32,88.07,88.28,89.07,87.11,88.57,87.11,87.95,88.48,88.57,88.31,86.62,86.49,86.37,87.70,87.20,87.68,88.70,84.52,86.99,87.08,87.83,85.71,88.57,88.07,88.70,88.82,88.57,88.57,88.20,85.22,87.11,88.57,87.70,87.95,88.32,87.70,88.43,88.07,88.07,88.43,88.32,88.57,86.37,86.49,87.45,87.04,87.83,87.58,87.45,88.07,86.37,87.95,87.33,86.96,87.95,85.87,88.43,87.70,85.87,87.45,85.63,85.75,87.48,87.83,87.24,87.87,87.48,87.24,85.96,86.51,85.09,89.23,86.10,89.07,87.45,88.49,87.11,87.86,87.73,86.86,88.24,86.71,89.63,87.48,87.98,88.63,87.73,86.99,87.61,89.22,87.36,88.49,87.83,86.62,88.31,100.00,89.01,88.14,88.00,87.13,88.02,88.71,86.51,83.52,87.90,93.67,87.53,87.53,85.68,87.78,87.38,87.50,87.38,90.84,91.34,90.97,91.46,91.46,90.84,87.25,86.20,91.21,90.84,85.27,90.97,90.59,85.89,91.34,85.27,85.93,86.76,90.10,85.06,86.96,90.84,92.57
angiotensin-converting enzyme 2 [Antrozous pallidus],88.99,88.99,88.31,88.86,88.86,88.86,89.11,89.11,88.99,88.99,89.85,88.75,88.75,89.73,89.60,89.48,89.36,89.23,89.36,89.23,89.23,88.99,89.23,89.11,89.11,89.11,89.36,89.11,89.36,88.99,89.11,88.99,89.11,88.99,88.86,88.86,89.23,88.99,88.99,88.49,88.74,88.49,88.15,88.27,88.49,87.78,88.00,89.36,88.00,90.47,88.74,88.86,88.86,89.23,87.75,89.73,88.99,88.49,89.57,89.60,87.38,88.86,87.87,88.49,88.89,88.99,88.62,88.00,87.87,87.75,88.00,88.12,92.83,88.37,85.02,88.24,87.75,88.86,86.88,88.86,88.61,89.85,94.18,88.74,88.74,89.23,86.63,88.37,90.10,88.74,88.99,88.61,88.74,89.47,89.11,88.86,89.59,87.87,89.73,86.76,86.88,88.49,88.20,88.74,88.49,88.37,88.99,87.75,88.74,88.37,87.75,89.11,87.38,89.59,88.61,87.25,88.74,87.00,86.39,88.86,89.11,88.49,88.80,88.37,88.49,86.26,89.22,86.26,94.80,86.90,94.23,88.00,94.55,88.49,89.23,89.11,88.24,94.30,88.00,95.66,88.74,89.36,94.41,88.49,88.24,88.49,94.55,88.24,93.93,88.86,86.91,88.34,89.01,100.00,88.36,89.47,88.35,94.67,89.56,88.60,84.78,94.80,88.27,88.01,88.14,86.19,94.18,88.72,89.47,87.73,86.00,85.75,86.00,86.00,86.49,85.87,88.10,87.48,85.63,85.75,87.61,85.87,85.50,86.00,87.24,87.24,87.61,87.36,85.87,91.33,92.32,86.99,86.86
angiotensin-converting enzyme 2 isoform X2 [Sus scrofa],91.43,91.30,90.48,91.30,91.30,91.30,91.69,91.56,91.43,91.43,91.17,91.31,90.98,91.56,91.56,91.56,91.43,91.43,91.43,91.30,91.30,91.17,91.30,91.17,91.30,91.17,91.43,91.17,91.17,91.04,91.17,91.04,91.17,91.04,90.91,90.91,91.17,91.04,90.91,90.65,91.04,90.78,91.30,91.30,89.43,90.65,90.65,91.69,90.65,94.42,91.56,92.34,92.34,92.60,90.52,92.47,92.47,90.26,91.95,95.06,89.87,95.19,88.57,94.94,92.23,92.47,91.30,90.65,90.65,90.65,94.68,91.69,88.66,100.00,87.34,90.39,90.78,94.55,89.74,94.94,90.39,91.82,89.87,94.81,94.94,90.78,88.96,89.23,91.30,94.42,93.90,94.81,93.64,91.30,90.65,91.69,91.43,99.61,91.69,89.48,89.74,93.90,90.52,94.94,94.68,94.03,91.69,89.74,91.56,93.77,92.73,91.17,89.05,91.30,91.43,89.61,90.91,89.09,88.70,89.23,91.30,89.36,92.08,89.48,88.96,89.35,89.26,88.96,90.04,89.88,89.45,89.35,89.91,88.96,89.74,89.61,88.85,89.52,90.65,90.30,89.11,89.23,88.47,90.00,88.98,90.00,89.74,89.87,89.13,91.43,89.74,99.22,88.26,88.36,100.00,88.75,88.87,88.10,92.24,88.62,86.66,88.10,87.82,94.03,93.90,88.70,87.84,87.97,87.84,86.50,85.51,85.77,85.64,86.03,86.16,85.51,85.99,88.44,85.77,85.64,88.36,85.90,85.90,86.16,86.14,86.93,88.86,84.83,85.12,85.38,87.01,86.14,86.16
angiotensin-converting enzyme 2 [Taphozous theobaldi],88.99,88.99,88.10,88.99,88.86,88.86,89.11,89.11,89.11,89.11,89.48,88.75,88.75,89.36,89.73,89.60,89.48,89.36,89.48,89.36,89.36,89.11,89.36,89.23,89.23,89.36,89.48,89.23,89.36,89.11,89.23,89.11,89.23,89.11,88.99,89.23,89.23,89.36,89.36,88.74,89.23,88.74,88.02,88.15,88.86,87.53,88.74,88.74,88.74,91.21,88.61,89.36,89.36,89.48,87.38,89.60,89.48,88.24,89.06,89.23,88.00,88.61,86.51,89.11,89.14,89.48,88.49,87.75,87.62,87.62,88.49,89.36,88.46,88.74,84.54,87.50,88.74,88.86,86.63,89.23,88.37,88.86,90.09,89.11,89.23,88.00,86.63,88.49,88.86,88.74,88.12,88.99,88.00,88.97,88.00,89.23,88.97,88.24,88.74,86.51,86.51,88.00,87.94,89.11,88.86,87.87,89.23,87.50,89.11,87.87,87.36,88.00,87.38,89.10,89.11,87.00,88.49,85.89,85.89,88.74,88.74,88.49,88.80,87.87,87.50,86.39,90.33,85.89,90.83,86.53,89.45,87.38,89.96,87.62,88.37,88.24,87.87,89.59,88.12,90.95,88.37,88.49,90.07,87.75,88.12,87.75,90.21,87.38,89.47,89.11,86.53,88.48,88.00,89.47,88.75,100.00,89.71,89.59,89.56,89.84,83.89,89.84,86.79,87.87,88.00,85.70,90.21,98.39,93.18,92.69,88.48,87.73,88.60,88.10,88.97,88.48,91.95,86.47,87.61,87.86,88.48,88.10,87.86,91.57,86.62,87.48,88.97,91.57,87.61,88.48,87.48,86.49,88.60
angiotensin-converting enzyme 2 [Pteropus lylei],88.49,88.49,87.61,88.61,88.49,88.49,88.86,88.86,88.61,88.37,88.99,88.36,88.36,88.86,89.23,88.99,88.99,88.99,88.99,88.86,88.86,88.61,88.86,88.74,88.74,88.86,88.99,88.74,88.74,88.61,88.74,88.61,88.74,88.61,88.49,88.49,88.74,88.86,88.61,88.37,88.49,88.49,88.15,87.90,87.50,87.65,87.00,88.12,87.00,89.98,88.61,89.11,89.36,89.23,87.38,89.36,89.23,87.62,88.30,88.86,86.39,88.49,87.25,89.48,89.14,89.23,88.10,87.75,87.75,87.62,88.61,88.24,86.39,88.61,84.18,88.00,87.62,89.11,86.39,89.11,96.66,89.36,88.10,88.99,88.99,88.24,86.39,88.00,88.86,88.99,88.74,88.74,88.61,88.97,88.12,88.74,88.97,88.49,89.36,86.76,86.76,88.37,87.82,89.73,89.48,88.24,88.49,87.62,88.61,88.24,87.11,88.49,86.01,88.97,88.37,86.76,88.12,86.51,86.51,88.24,88.61,88.49,88.42,88.37,88.00,87.00,97.03,86.63,88.48,87.39,87.61,96.16,87.73,88.12,88.86,88.74,88.00,87.36,87.25,88.85,88.37,88.12,88.71,93.44,88.00,93.44,88.48,93.32,87.86,88.49,86.66,88.73,87.13,88.35,88.87,89.71,100.00,87.86,89.29,96.53,84.63,87.98,86.30,88.29,88.42,85.82,88.48,88.97,88.35,87.98,87.61,87.11,87.73,87.73,88.10,87.61,88.10,87.23,86.99,87.61,95.54,87.36,87.36,86.86,85.75,93.18,95.29,87.24,86.99,86.12,86.00,85.75,87.86
